	num_particles	process_std	measurement_std	g	h	rotflip_const	mean_test_score	mean_score_time
198	2500	0.20547774450185516	0.28137376419683763	0.8257481626548432	0.4554323320262944	0.1	-0.0020058004344316277	1.0276851654052734
2259	2500	0.20621361093136478	0.22042970413356605	0.9694208725667215	0.22523048917424204	0.1	-0.0020091826530534264	1.32889723777771
1087	1000	0.30841897572086013	0.31385451629667316	0.913375530315877	0.47171623805334006	0.1	-0.0020224882091741557	0.7610867023468018
2197	1500	0.22934255509636503	0.25861729479036544	0.9239938959828504	0.7005388530588408	0.1	-0.002041808638734339	0.9503929615020752
733	1000	0.282614838788913	0.3152779247061511	0.8966914669517148	0.8256293021194433	0.1	-0.002046199430559107	0.7575922012329102
2134	1000	0.20526050681546779	0.2294791319557391	0.9449439424298596	0.5296500542783666	0.1	-0.0020514101356312684	0.7609655857086182
781	2500	0.24507389108856825	0.2597466976458859	0.9116504753218924	0.18996101245893537	0.1	-0.0020531830932907914	1.3386034965515137
526	2500	0.21307273138822988	0.23609307898279436	0.928104919770259	0.6128535479694805	0.1	-0.002057053658945299	1.349348545074463
1134	1500	0.35124065949066857	0.30573541197453036	0.8453479960014354	0.9917257319633012	0.1	-0.002064620217678594	0.95987868309021
302	2500	0.2652452010321143	0.27286626218375887	0.8881353302640862	0.9553944022615276	0.1	-0.002066651503555756	1.3271281719207764
1504	1000	0.32894810058699553	0.30804782565270206	0.9223013268866905	0.7971995407704331	0.1	-0.002070427314793915	0.7626347541809082
432	1000	0.26461686031175774	0.3071847296762089	0.9750467018776996	0.37950677664162924	0.1	-0.0020739496761107683	0.7585759162902832
836	1500	0.24739726817242694	0.2613144523193117	0.9807582515970614	0.5866833144904176	0.1	-0.0020747264627468467	0.960087776184082
353	600	0.2557696534263276	0.28237999199940306	0.9196540699624133	0.11539627571382693	0.1	-0.002075443427073665	0.6023292541503906
2567	1500	0.25589269424021743	0.26746570559251975	0.9641312191320254	0.35939926262804733	0.1	-0.002076137139949542	0.955045223236084
2868	2500	0.3644866270483828	0.3023585048233331	0.9804183864894441	0.3981937078132579	0.1	-0.0020766200431410423	1.324347734451294
2442	2500	0.28672130192780704	0.268630206311934	0.9579327263230737	0.6396299940749602	0.1	-0.002077766994888741	1.3287839889526367
1056	2500	0.21358589447639942	0.2757708852864078	0.7728053188966131	0.22534304482929646	0.1	-0.002079996173895302	1.1286234855651855
725	2500	0.2507520167962992	0.24075751721879687	0.900052694783845	0.6430213734665068	0.1	-0.002081802354178019	1.3163385391235352
1247	2500	0.2356093042478948	0.2618844942890274	0.7648644779629536	0.6626273118089602	0.1	-0.0020900316656063274	1.341679573059082
2296	1500	0.32857148032114686	0.2708792558953923	0.9928680932794709	0.05234639129708796	0.1	-0.002092240366648365	0.9520673751831055
2239	600	0.2858150412399824	0.30461646682601506	0.9840785004727537	0.7440620831683579	0.1	-0.0020954859738815243	0.6100835800170898
148	1500	0.20947295471042138	0.2060538974384447	0.9508578508548415	0.5362441594532917	0.1	-0.0020981854422599962	0.9483411312103271
355	2500	0.36692389615306154	0.29474866655293996	0.9254520691051679	0.30854376836489905	0.1	-0.0020998670080822363	1.340857744216919
1563	1000	0.22458223124985346	0.23901405647126506	0.9037873935798666	0.8752390462793838	0.1	-0.00210460311314203	0.7629384994506836
294	1500	0.26622938505229554	0.27457235722841167	0.8129350138521688	0.18534537050550903	0.1	-0.0021059612691562645	0.9512631893157959
398	1000	0.3091197067462563	0.2789797077040662	0.9191513228490917	0.9158804106311249	0.1	-0.0021080590306495656	0.7530200481414795
1426	2500	0.29602084179292876	0.2865457984356592	0.7585747913453382	0.021960447340983902	0.1	-0.0021128946032009945	1.339850664138794
2837	1000	0.34541645618113537	0.3074754142289708	0.9378554915014436	0.19439534520944934	0.1	-0.0021145717642095654	0.7582917213439941
241	2500	0.3153084407805754	0.2639251092272352	0.9044692599609332	0.5432460575766657	0.1	-0.0021156809372901942	1.323570966720581
1358	1000	0.27458146156969504	0.24667156431128995	0.999996724893329	0.754844972121671	0.1	-0.0021212934082239553	0.7628469467163086
2829	1000	0.2085971415609388	0.22104697035542734	0.9295490810800727	0.8498720970184391	0.1	-0.0021213923665684155	0.7554023265838623
2772	2500	0.29568044479030203	0.29284464175169733	0.767197526163558	0.09517045059301821	0.1	-0.002128285798213312	1.3254566192626953
1850	1500	0.2013201486232684	0.2971966876358429	0.9214644140616541	0.5965789414145578	0.1	-0.0021309992214578358	0.7544629573822021
907	2500	0.3157104154906007	0.261220111634116	0.790504006132486	0.7956760773530487	0.1	-0.0021388436937869425	1.3498365879058838
326	600	0.2609520032919451	0.32126960146276584	0.9628732163822044	0.7542227265446649	0.1	-0.0021389424988274537	0.5819611549377441
1334	1500	0.20671694175575384	0.22844794652139974	0.8938141017230213	0.967477299527497	0.1	-0.0021389923004412935	0.9556200504302979
222	600	0.238180028740338	0.32175280186290645	0.9279280225037774	0.707963930391175	0.1	-0.0021415964376839975	0.526789665222168
1811	600	0.2641927224256021	0.31887998970649806	0.6062679672729148	0.9396908840730911	0.1	-0.002148129372179804	0.6037807464599609
429	2500	0.21101887158963706	0.21584495343883525	0.8097305714410009	0.9811899539286948	0.1	-0.002150599466034202	1.344306468963623
2746	2500	0.23960564020811603	0.2729851724914084	0.7593325840101031	0.2998299353598739	0.1	-0.0021550720164659758	1.3300130367279053
790	1000	0.260277465267963	0.23975598821817862	0.9278378497559329	0.4765282917047994	0.1	-0.002157411436367467	0.7596211433410645
2348	1500	0.3147048681259947	0.2735840056871095	0.9684198932273356	0.6526104915391993	0.1	-0.0021586850374792684	0.9495868682861328
320	2500	0.31042566345562633	0.28455497648692546	0.9572836215874858	0.04196603924283626	0.1	-0.0021595751514110048	1.3266775608062744
2795	2500	0.31711575073343357	0.24723366436026695	0.8862546698710765	0.7965257402648032	0.1	-0.0021596739186254114	1.3289258480072021
141	1500	0.27829547062740706	0.2832627969689043	0.7668456319598349	0.9794668606640023	0.1	-0.0021628361552139576	0.9546709060668945
2858	2500	0.39902542963885823	0.30727147176961606	0.960980368025236	0.7380836096526547	0.1	-0.002163537947756251	1.3190534114837646
2378	1500	0.315035344843425	0.32130614725280077	0.7584560222496118	0.16052761936500948	0.1	-0.0021636211480331956	0.9497063159942627
549	1000	0.33144558220251646	0.323331162331986	0.9965265480645507	0.7003016212323526	0.1	-0.0021659715162076322	0.760108470916748
574	600	0.20609677009831373	0.28552225348870885	0.8584190752115428	0.6536349161236233	0.1	-0.002167590248546216	0.5302376747131348
769	1500	0.3069940748141632	0.3026351965142269	0.7576737624084371	0.4300086705656203	0.1	-0.0021704419533562767	0.976172924041748
1682	2500	0.3450551487676576	0.32212191756554875	0.7921210484304375	0.8987731124166789	0.1	-0.0021707443437993038	1.3275501728057861
2342	1500	0.23264536307567832	0.2186148647983248	0.9892901674263321	0.2725824672628019	0.1	-0.0021731544710477594	0.9559125900268555
1813	1500	0.296531127252271	0.30534701470412406	0.8430250149567846	0.16528025309882455	0.1	-0.002179957815913872	0.9549078941345215
138	2500	0.3086862421257047	0.250378351821654	0.9191819257334545	0.9824697538494169	0.1	-0.0021813504761907265	1.3198611736297607
2510	2500	0.2821462290116998	0.30373374453408863	0.7979777670065582	0.2469182551611454	0.1	-0.00218272685059005	1.332784652709961
2062	2500	0.370051003136898	0.29245063724133935	0.8658661601262561	0.16939368043199676	0.1	-0.0021902549520975414	1.333923578262329
2180	2500	0.24123294688042873	0.22160891555420587	0.8199650425848449	0.8001924727926746	0.1	-0.0021924798112592813	1.3543367385864258
2697	1000	0.2174326953998551	0.23068507777566538	0.8541088255054149	0.6391653107100184	0.1	-0.002193840749176639	0.7591400146484375
1618	2500	0.21710075997549125	0.2951875162576239	0.848455820387418	0.9945068460745498	0.1	-0.002194052780753072	1.020857810974121
2827	2500	0.27946654129827164	0.25616791822141904	0.8088875161142646	0.751635664923326	0.1	-0.002195430195277983	1.3180534839630127
30	2500	0.30014562370714787	0.23900836942151882	0.8407970748254014	0.8582160139466236	0.1	-0.002195857067704342	1.3290064334869385
2787	1000	0.23767108764784198	0.3199614857545241	0.9240375528126314	0.0526323473819329	0.1	-0.0022008990149372867	0.632500171661377
427	600	0.2648149450895495	0.27402652957876306	0.9227770777937917	0.7867224982989328	0.1	-0.0022034551552759627	0.6090903282165527
719	1500	0.3764756386292608	0.30504025364677734	0.9417940255665809	0.8680051897608739	0.1	-0.0022081911630419723	0.9586472511291504
2366	2500	0.2599841779095775	0.21180194493145366	0.8937519030445746	0.9056827969397836	0.1	-0.002213351479728969	1.323112964630127
40	2500	0.24488110306993144	0.3079687956153054	0.868813904786036	0.39558816630412597	0.1	-0.0022136449422208134	1.2128782272338867
392	2500	0.39204809001487284	0.30680826087152013	0.8023663226632416	0.8832418786726602	0.1	-0.002214232282675715	1.3304951190948486
373	1500	0.24098487925978238	0.3114958969005707	0.9727829756762202	0.08548143587081192	0.1	-0.0022143786974887624	0.7949283123016357
2698	1000	0.2282486451614663	0.22305018458285486	0.8593783341797552	0.17617224610332693	0.1	-0.0022147446067837663	0.7573206424713135
2334	2500	0.4259626910173633	0.31652339636932525	0.904189680203139	0.08605275688690939	0.1	-0.002217750592590976	1.332371473312378
18	600	0.26520825312666046	0.23719085495049824	0.9623783154933678	0.6002711399387313	0.1	-0.0022235342158372353	0.6048216819763184
1203	1500	0.26497681296654113	0.2450562520547419	0.8781644906020167	0.019300324848468442	0.1	-0.0022256752352048507	0.9575068950653076
1433	600	0.20240276999244688	0.2095382694415483	0.9442075875351701	0.6821715413200614	0.1	-0.0022276728757103167	0.6018905639648438
492	1500	0.31390541349147116	0.2739044094491516	0.8818792824954551	0.9567570641481572	0.1	-0.0022282348122937847	0.9709839820861816
2312	2500	0.38642104770736907	0.3177019893828388	0.660438216257489	0.9724029854208579	0.1	-0.0022291659433259924	1.344172477722168
507	1500	0.23532535548320677	0.20558285166798618	0.9641555561694614	0.6614818946509304	0.1	-0.002229521889636069	0.9571900367736816
1631	1000	0.24917876939249411	0.23691289109510616	0.8653867268621387	0.6642787818308048	0.1	-0.002230009901655828	0.7587692737579346
160	2500	0.3113152532053306	0.24803231191839242	0.7113893352032258	0.6483172707637257	0.1	-0.0022301574912974662	1.3312270641326904
1960	2500	0.2191045632486283	0.3205972660225563	0.932254254525839	0.7617057391122874	0.1	-0.0022303160716377326	0.9916808605194092
1161	600	0.23018182338798832	0.25064010045839125	0.9899793369469359	0.17276082036745877	0.1	-0.002231007049372568	0.6091394424438477
1555	1500	0.37186125934478587	0.3164524475120298	0.8335947415138318	0.7472874323053451	0.1	-0.0022312336937622117	0.9542856216430664
2749	600	0.33248493774497995	0.3198377335713438	0.9109414062600837	0.8502054817685217	0.1	-0.002232684283951604	0.6111104488372803
720	1500	0.38061998693392496	0.3086543042144089	0.8886963470396849	0.6000976082304607	0.1	-0.002232725244741217	0.9459700584411621
227	2500	0.3193947622513167	0.31658080546565837	0.8629580216430428	0.5828918246832571	0.1	-0.002235233594400938	1.3245775699615479
2023	2500	0.38413269119866666	0.2944518249337956	0.9539443252098455	0.17211471083720498	0.1	-0.0022385456671000455	1.3217737674713135
2024	2500	0.33163584028812826	0.30030662038279254	0.5749497069755695	0.8321720136882811	0.1	-0.0022394969299527833	1.3230924606323242
2432	1000	0.2677725565575554	0.23436292181583573	0.8301784208434301	0.4332750666705061	0.1	-0.0022408720427646816	0.7698471546173096
2686	1500	0.22713901750305468	0.2406861656572699	0.6935763868860061	0.8851871271952366	0.1	-0.002242348943005999	0.9589974880218506
436	1500	0.23408617818492097	0.28373876437282786	0.8905461388665092	0.4704677510524955	0.1	-0.0022424815751820957	0.9483129978179932
805	2500	0.29785077052442355	0.23809008061827197	0.9719232218065287	0.957634918798538	0.1	-0.0022430598023402202	1.3324143886566162
2810	1000	0.26165720948746185	0.23079344353510345	0.9051893392653315	0.04739601248407033	0.1	-0.002244019026211701	0.7642009258270264
649	2500	0.297709911987746	0.2464190658976767	0.9484524001204755	0.1526019466939844	0.1	-0.002244693457598382	1.3199999332427979
856	2500	0.21778413116095427	0.17773277539447546	0.9494594452538521	0.7868807667784773	0.1	-0.002246966122687196	1.3417763710021973
2119	1500	0.24865206697023848	0.25016826545487264	0.7346799571267388	0.16192027575794432	0.1	-0.0022476335403840944	0.9426219463348389
1999	1500	0.25374669283408363	0.22170126777506444	0.8785371375414561	0.2984415938370586	0.1	-0.002248260932838512	0.960125207901001
2032	1000	0.3292670935130043	0.3018351173233077	0.7660584006906348	0.7577650968052149	0.1	-0.002250720663620152	0.7605624198913574
1058	2500	0.3172655503614197	0.27122606790362563	0.8180427265107895	0.47954573286496627	0.1	-0.0022520723424961997	1.3270721435546875
971	2500	0.27259131350263915	0.20973540693051163	0.9309887691566499	0.9395830809621462	0.1	-0.002255484783026029	1.3457672595977783
2421	1000	0.2158050970223322	0.1885253696480662	0.9504940873775433	0.2564723822494954	0.1	-0.0022568997359074133	0.7629618644714355
