	num_particles	process_std	vel_std	measurement_std	res_g	rotflip_const	mean_test_score	mean_score_time
2249	1000	0.2570749137250512	0.36104702309403436	0.3760999989681091	0.18308960140410557	0.1	-0.002514828042963964	0.8390786647796631
2805	1500	0.2168922325168362	0.597575410485029	0.3598291833354514	0.6539231668374437	0.1	-0.002514842821994139	1.0698180198669434
2875	600	0.20216007157096863	0.34650839825712076	0.401025266183605	0.2789117869663815	0.1	-0.002514934033860455	0.6485476493835449
2298	1500	0.32924349394873736	0.5031505367328937	0.49624824247381016	0.6781377305539837	0.1	-0.0025157818567495896	1.0721287727355957
934	1000	0.24932349681900776	0.4840227906858168	0.30188642799687	0.6215500149325733	0.1	-0.0025160520531699957	0.8388340473175049
1978	1500	0.29656686290351053	0.30960571383231317	0.4866779641802969	0.40289721296469616	0.1	-0.0025162820766949593	1.0677356719970703
1134	1500	0.4414006321100533	0.5929120250537759	0.425002720102558	0.6545772130174301	0.1	-0.002516316174850034	1.076432228088379
1052	2500	0.45051887294654985	0.6089236478070603	0.40799113916311036	0.27645997325795246	0.1	-0.0025172947922510705	1.5314362049102783
343	2500	0.4530779838547657	0.19079845010496566	0.29455481086584506	0.2858056010508877	0.1	-0.0025177486360600638	1.5250632762908936
2067	1000	0.29551908774041263	0.6285437751326926	0.3839014017443244	0.3454308673276326	0.1	-0.002517897820134207	0.836092472076416
811	1000	0.28543978927000174	0.20539243111848085	0.4098316990541229	0.8740106595747027	0.1	-0.0025180761395495192	0.8462421894073486
2672	600	0.28138535993406344	0.37153584617900526	0.3492080521080279	0.13134959383496547	0.1	-0.0025181432631297624	0.6556787490844727
717	1500	0.4494683740827762	0.16722230797456508	0.3491740050411474	0.4584622471666713	0.1	-0.002518437573139123	1.078324317932129
1582	1000	0.4212735986777797	0.17321400793525182	0.4159007317299564	0.30343233226191135	0.1	-0.0025185893388983316	0.8416814804077148
2584	1500	0.2823920132002412	0.5523085368572428	0.34337955692262917	0.7512917407446704	0.1	-0.0025186428975179833	1.0893769264221191
1322	2500	0.41980307367542635	0.2056307345676448	0.3039628440803627	0.7760507514686995	0.1	-0.002518915455723994	1.5223503112792969
2016	1000	0.22115017634238596	0.6062985688448678	0.39764767189359934	0.28449860421819817	0.1	-0.0025190421698053586	0.8353612422943115
1853	1500	0.3449537795104293	0.5607866982629734	0.45535183299308624	0.8033218750482621	0.1	-0.0025191921854534737	1.0876941680908203
371	1000	0.4269568509258559	0.15164231793739186	0.5091837099191172	0.041060647562915054	0.1	-0.0025193426916129648	0.8453521728515625
1401	1000	0.2291083534528538	0.33341342403766006	0.2901988728536824	0.26787603587846565	0.1	-0.0025194052764221445	0.8380999565124512
601	2500	0.4105737698964815	0.18740761875240322	0.2993325806175681	0.14918485521263503	0.1	-0.002519578663904867	1.5184359550476074
1872	600	0.2736673189460877	0.2135795483083769	0.35619598025363297	0.28355504711368074	0.1	-0.002520156127380262	0.6536400318145752
749	1000	0.2866924456151282	0.6490894171040207	0.43747110305216746	0.8950611242752023	0.1	-0.0025210335319648097	0.8439540863037109
2137	1000	0.26807106756366794	0.27937521689120604	0.3902127954778062	0.14678411041878603	0.1	-0.002521196900423707	0.8445742130279541
1148	2500	0.26814085433532875	0.4918125996819598	0.3342235639873147	0.848027627802414	0.1	-0.002521847039062107	1.5400643348693848
1501	1500	0.380545066282444	0.4509869409940118	0.3314328129047487	0.6805107434210627	0.1	-0.0025221920522158076	1.0736479759216309
