	num_particles	process_std	measurement_std	g	h	rotflip_const	mean_test_score	mean_score_time
738	800	0.1739391560779011	0.20618601711643914	0.7320016520343433	0.8319700197896842	0.1	-0.0035129720822758264	0.5756912231445312
455	3000	0.3806760416926154	0.23615040587442748	0.9899330821787509	0.4421729021807649	0.1	-0.0035130225688621876	1.2864131927490234
879	800	0.21802216824009674	0.19069420369428858	0.44803743247916183	0.911723836256073	0.1	-0.0035130756906582164	0.5834271907806396
502	3000	0.21144490016490464	0.047075836954464156	0.49412030840402626	0.8044680678335494	0.1	-0.003513109184404016	1.2834358215332031
771	2500	0.3618767555593271	0.23930919186747301	0.9370750390218163	0.22590546177693904	0.1	-0.0035131692977743777	1.130948781967163
47	3000	0.36341819588442015	0.1577544964673962	0.7003712973255125	0.8894949397653169	0.1	-0.003513204690493794	1.280259132385254
558	3000	0.3918365058180021	0.16661305347107946	0.8143123055306571	0.9550757103146096	0.1	-0.003513217651692181	1.2849113941192627
155	2500	0.29417441390974497	0.24362658100203433	0.9851105466728587	0.3047511076392989	0.1	-0.0035134024514895936	1.142052412033081
1449	3000	0.3143284990583141	0.09636541404399318	0.7000158613041265	0.17315321307490983	0.1	-0.003513471654676953	1.2880892753601074
570	800	0.17088685067694037	0.10556623248233114	0.6037157081406328	0.39371759327846156	0.1	-0.0035134939663464594	0.5784733295440674
1430	3000	0.17542750635595578	0.23155573896483367	0.8277482286648781	0.3804048411074801	0.1	-0.003513592734133583	0.9440476894378662
762	600	0.16130625232665557	0.10366830460013936	0.2679321767497017	0.8641467755344328	0.1	-0.003513635402868134	0.5106780529022217
721	2500	0.33311983784323884	0.18254285370397733	0.8283430550119726	0.957349365937367	0.1	-0.0035138234390665758	1.134202480316162
1366	2500	0.19030391531146973	0.03268191473621308	0.9008855411912304	0.39877491563773093	0.1	-0.0035139576030002754	1.126598834991455
1387	3000	0.2521712556165778	0.08021573801536513	0.35402546385139105	0.1528292595841355	0.1	-0.0035140342979234837	1.2728431224822998
348	2500	0.2440432827875001	0.08169256749863538	0.7618130612459211	0.1885839724899071	0.1	-0.0035140522750836413	1.1074223518371582
1246	800	0.16382111833356355	0.0944718820247608	0.3804297116024401	0.5166159920181848	0.1	-0.0035140583377051508	0.58376145362854
380	3000	0.3730507327520747	0.1588899285111725	0.5904407771556024	0.7797019363228167	0.1	-0.003514127891922624	1.2993221282958984
249	3000	0.33213932438220917	0.13667066145907125	0.3588994394077763	0.30791646930953387	0.1	-0.0035142293041135883	1.2810955047607422
632	3000	0.25404935356767855	0.06513936142405809	0.749359292844727	0.25439688533161553	0.1	-0.0035142874863022013	1.2754907608032227
935	800	0.16586160851637727	0.1230315826991491	0.5335564958454346	0.34340685099462354	0.1	-0.00351449960553647	0.587064266204834
